18:12:50
2024-05-22 18:12:12 - CPU: 1.0%, Memory: 0.68%
2024-05-22 18:14:48 - CPU: 3.0%, Memory: 0.83%
2024-05-22 18:14:50 - CPU: 2.0%, Memory: 0.83%
2024-05-22 18:14:52 - CPU: 1.0%, Memory: 0.83%
2024-05-22 18:14:54 - CPU: 1.0%, Memory: 0.83%
2024-05-22 18:14:56 - CPU: 2.0%, Memory: 0.83%
2024-05-22 18:14:58 - CPU: 1.0%, Memory: 0.83%
2024-05-22 18:15:00 - CPU: 0.0%, Memory: 0.83%
2024-05-22 18:15:02 - CPU: 0.0%, Memory: 0.83%
2024-05-22 18:14:54 - CPU: 1.0%, Memory: 0.83%
2024-05-22 18:14:56 - CPU: 2.0%, Memory: 0.83%
2024-05-22 18:14:58 - CPU: 1.0%, Memory: 0.83%
2024-05-22 18:15:00 - CPU: 0.0%, Memory: 0.83%
2024-05-22 18:15:02 - CPU: 0.0%, Memory: 0.83%
